,Unnamed: 0,video_file,start_tone,middle_tone,end_tone,Transition_val,social_message,Topic,Split,clip_feature_path,Link,Transcript
6999,6999,football_federation_australia_brisbane_roar.mp4,positive,positive,positive,No transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/football_federation_australia_brisbane_roar.pkl,https://www.youtube.com/embed/JIXC1LlmXYA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/football_federation_australia_brisbane_roar.txt
7000,7000,toronto_jewish_film_festival_beard.mp4,neutral,positive,positive,Transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/toronto_jewish_film_festival_beard.pkl,https://player.vimeo.com/video/162887431,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/toronto_jewish_film_festival_beard.txt
7001,7001,seattle_mariners_cano_show.mp4,positive,positive,positive,No transition,No,Sports,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/seattle_mariners_cano_show.pkl,https://player.vimeo.com/video/208509202,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/seattle_mariners_cano_show.txt
7002,7002,ela_recycling_when_im_gone.webm,positive,positive,positive,No transition,Yes,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ela_recycling_when_im_gone.pkl,https://www.youtube.com/embed/xB16zy8yRik,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/ela_recycling_when_im_gone.txt
7003,7003,australian_defence_force_what_is_up.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/australian_defence_force_what_is_up.pkl,https://player.vimeo.com/video/178861058,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/australian_defence_force_what_is_up.txt
7004,7004,mlb_imitacion.mp4,positive,positive,positive,No transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mlb_imitacion.pkl,https://www.youtube.com/embed/iudeAh4XsNg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/mlb_imitacion.txt
7005,7005,30_millions_damis_foundation_2018_pet_campaign.webm,positive,positive,positive,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/30_millions_damis_foundation_2018_pet_campaign.pkl,https://www.youtube.com/embed/Vrq_lLUlg7A,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/30_millions_damis_foundation_2018_pet_campaign.txt
7006,7006,grona_lund_theme_park_house_of_nightmares.webm,negative,negative,negative,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/grona_lund_theme_park_house_of_nightmares.pkl,https://www.youtube.com/embed/k9woK0xJ8hI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/grona_lund_theme_park_house_of_nightmares.txt
7007,7007,mardi_gras_equallove.mp4,positive,negative,positive,Transition,Yes,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mardi_gras_equallove.pkl,https://www.youtube.com/embed/v3RuNsDMa8M,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/mardi_gras_equallove.txt
7008,7008,amnesty_international_through_the_eyes_of_a_refugee.mkv,negative,negative,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/amnesty_international_through_the_eyes_of_a_refugee.pkl,https://www.youtube.com/embed/q8pJKs4u_Q8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/amnesty_international_through_the_eyes_of_a_refugee.txt
7009,7009,30_millions_damis_foundation_do_not_abandon.mkv,positive,positive,negative,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/30_millions_damis_foundation_do_not_abandon.pkl,https://www.youtube.com/embed/bRqkLQ1xVyo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/30_millions_damis_foundation_do_not_abandon.txt
7010,7010,ecole_polytechnique_a_lifetime_of_science.mp4,positive,positive,positive,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ecole_polytechnique_a_lifetime_of_science.pkl,https://player.vimeo.com/video/246406535,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/ecole_polytechnique_a_lifetime_of_science.txt
7011,7011,western_cape_government_first_kiss.mp4,positive,positive,negative,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/western_cape_government_first_kiss.pkl,https://www.youtube.com/embed/YnIxpDTQ3Wo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/western_cape_government_first_kiss.txt
7012,7012,fabogesic_moving.mkv,negative,negative,positive,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/fabogesic_moving.pkl,https://www.youtube.com/embed/r0smZa8O4YI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/fabogesic_moving.txt
7013,7013,wix_car.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/wix_car.pkl,https://www.youtube.com/embed/rJPNeIg36S0,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/wix_car.txt
7014,7014,jva_perimeter_protection_sorry_santa.mp4,positive,positive,neutral,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/jva_perimeter_protection_sorry_santa.pkl,https://player.vimeo.com/video/248489236,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/jva_perimeter_protection_sorry_santa.txt
7015,7015,amnesty_international_chinas_real_estate_prices.mkv,neutral,positive,positive,Transition,No,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/amnesty_international_chinas_real_estate_prices.pkl,https://www.youtube.com/embed/iCka3wcuwTU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/amnesty_international_chinas_real_estate_prices.txt
7016,7016,dementia_uk_together_again.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dementia_uk_together_again.pkl,https://player.vimeo.com/video/259327452,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/dementia_uk_together_again.txt
7017,7017,gaa_where_we_all_belong.mkv,positive,neutral,positive,Transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/gaa_where_we_all_belong.pkl,https://www.youtube.com/embed/T1aKcXLsgCs,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/gaa_where_we_all_belong.txt
7018,7018,adc_selfie.mp4,positive,negative,neutral,Transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/adc_selfie.pkl,https://player.vimeo.com/video/152587876,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/adc_selfie.txt
7019,7019,canadian_paralympic_committee_greatnessisrare_para_ice_hockey_with_greg_westlake.mkv,negative,positive,positive,Transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/canadian_paralympic_committee_greatnessisrare_para_ice_hockey_with_greg_westlake.pkl,https://www.youtube.com/embed/ykSHk4T3foU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/canadian_paralympic_committee_greatnessisrare_para_ice_hockey_with_greg_westlake.txt
7020,7020,ten_herbs_the_leap.mkv,neutral,positive,positive,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ten_herbs_the_leap.pkl,https://www.youtube.com/embed/t_RGTsPCnyE,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/ten_herbs_the_leap.txt
7021,7021,university_of_melbourne_where_great_minds_collide.mp4,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/university_of_melbourne_where_great_minds_collide.pkl,https://www.youtube.com/embed/O_F9oW2oCdM,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/university_of_melbourne_where_great_minds_collide.txt
7022,7022,oceano_azul_foundation_cigarette_bud.mp4,negative,neutral,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/oceano_azul_foundation_cigarette_bud.pkl,https://www.youtube.com/embed/SH5fRqnRaww,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/oceano_azul_foundation_cigarette_bud.txt
7023,7023,hans_anders_small_print_2.mp4,neutral,neutral,positive,Transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hans_anders_small_print_2.pkl,https://www.youtube.com/embed/R6nwvUD-MPw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/hans_anders_small_print_2.txt
7024,7024,salvation_army_dinnertime.mp4,neutral,positive,negative,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/salvation_army_dinnertime.pkl,https://www.youtube.com/embed/y6eZJsNGyx8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/salvation_army_dinnertime.txt
7025,7025,novartis_not_alone_with_psoriasis.mkv,negative,negative,positive,Transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/novartis_not_alone_with_psoriasis.pkl,https://www.youtube.com/embed/O-8-59xQ34Q,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/novartis_not_alone_with_psoriasis.txt
7026,7026,cian_we_check_everything_in_person.mp4,positive,positive,positive,No transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/cian_we_check_everything_in_person.pkl,https://www.youtube.com/embed/U9i4PEdvunk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/cian_we_check_everything_in_person.txt
7027,7027,goyal_co_hariyana_group_etiquette_lessons_with_bigfoot_1.webm,positive,positive,positive,No transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/goyal_co_hariyana_group_etiquette_lessons_with_bigfoot_1.pkl,https://www.youtube.com/embed/4Gv7QSWwnFY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/goyal_co_hariyana_group_etiquette_lessons_with_bigfoot_1.txt
7028,7028,legenda_legenda_about_architects_living_room.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/legenda_legenda_about_architects_living_room.pkl,https://player.vimeo.com/video/261454365,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/legenda_legenda_about_architects_living_room.txt
7029,7029,german_stuttering_association_save_your_patience_1.mkv,negative,neutral,positive,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/german_stuttering_association_save_your_patience_1.pkl,https://www.youtube.com/embed/0P6IhVTwtO4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/german_stuttering_association_save_your_patience_1.txt
7030,7030,uber_eats_cocacola_christmas_feels_like_home.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/uber_eats_cocacola_christmas_feels_like_home.pkl,https://www.youtube.com/embed/iSyza3IHGJI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/uber_eats_cocacola_christmas_feels_like_home.txt
7031,7031,lifeline_childline_boxers_against_violence.mkv,neutral,negative,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/lifeline_childline_boxers_against_violence.pkl,https://www.youtube.com/embed/n6YUW784F0U,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/lifeline_childline_boxers_against_violence.txt
7032,7032,stroke_association_rebuilding_lives.mp4,negative,negative,positive,Transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/stroke_association_rebuilding_lives.pkl,https://www.youtube.com/embed/rjwWBahKQjk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/stroke_association_rebuilding_lives.txt
7033,7033,the_shelter_pet_project_adoptpurelove_shelter_pet_project_everyday_people_psa_60.mkv,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/the_shelter_pet_project_adoptpurelove_shelter_pet_project_everyday_people_psa_60.pkl,https://www.youtube.com/embed/uDChc9TkflA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/the_shelter_pet_project_adoptpurelove_shelter_pet_project_everyday_people_psa_60.txt
7034,7034,ronald_mcdonald_house_charities_feels_like_farther.mkv,negative,negative,neutral,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ronald_mcdonald_house_charities_feels_like_farther.pkl,https://www.youtube.com/embed/d67x4uU7OYI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/ronald_mcdonald_house_charities_feels_like_farther.txt
7035,7035,baseball_for_all_ready_to_play.mp4,neutral,positive,positive,Transition,No,Sports,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/baseball_for_all_ready_to_play.pkl,https://www.youtube.com/embed/pEl8HCZgmtk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/baseball_for_all_ready_to_play.txt
7036,7036,omo_the_least_active_kids_in_history.webm,neutral,neutral,positive,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/omo_the_least_active_kids_in_history.pkl,https://www.youtube.com/embed/b_zgMOjZV5A,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/omo_the_least_active_kids_in_history.txt
7037,7037,careers24_meet_the_parents.mkv,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/careers24_meet_the_parents.pkl,https://www.youtube.com/embed/w7Sf2fSQKkc,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/careers24_meet_the_parents.txt
7038,7038,united_way_thanks_for_watching_netflix_without_the_chill.mkv,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/united_way_thanks_for_watching_netflix_without_the_chill.pkl,https://www.youtube.com/embed/VOaAbk9UvHs,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/united_way_thanks_for_watching_netflix_without_the_chill.txt
7039,7039,yves_saint_laurent_irresistable.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/yves_saint_laurent_irresistable.pkl,https://www.youtube.com/embed/xmZ12A86kdE,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/yves_saint_laurent_irresistable.txt
7040,7040,what_would_santa_look_like_if_he_was_created_today.webm,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/what_would_santa_look_like_if_he_was_created_today.pkl,https://www.youtube.com/embed/0OLtMwxVEcI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/what_would_santa_look_like_if_he_was_created_today.txt
7041,7041,action_against_hunger_take_action_now.mkv,negative,negative,negative,No transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/action_against_hunger_take_action_now.pkl,https://www.youtube.com/embed/s8PjsxLeKks,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/action_against_hunger_take_action_now.txt
7042,7042,montage_health_we_got_this.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/montage_health_we_got_this.pkl,https://www.youtube.com/embed/kUE-zjmIikQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/montage_health_we_got_this.txt
7043,7043,boys_and_girls_clubs_of_canada_great_futures_start_here_anthony_bennett.mkv,neutral,neutral,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/boys_and_girls_clubs_of_canada_great_futures_start_here_anthony_bennett.pkl,https://www.youtube.com/embed/JBC73vCcrhg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/boys_and_girls_clubs_of_canada_great_futures_start_here_anthony_bennett.txt
7044,7044,williams_maternity.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/williams_maternity.pkl,https://player.vimeo.com/video/163261919,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/williams_maternity.txt
